,Unnamed: 0,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
491,491,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,492,0.8504901960784313,0.8985024958402662,0.5471606492863822,0.086051090429537,0.0042777592316269,0.0052094096317887,0.0009316506329923,5
492,492,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,493,0.821078431372549,0.8809135399673735,0.6064879428869223,0.0747606576746329,0.0019852526020258,0.0024513734970241,0.0004661208076868,5
493,493,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,494,0.8553921568627451,0.9015025041736228,0.5307910816741688,0.115654301084578,0.0030508048366755,0.0042087654583156,0.00115796062164,5
494,494,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,495,0.8651960784313726,0.9078726968174204,0.5172507136731463,0.062177888196893,0.0025756764225661,0.0032142561394721,0.0006385796004906,5
495,495,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,496,0.8651960784313726,0.9069373942470388,0.4629002581316265,0.0829831923171877,0.0012928048381581,0.0016453148564323,0.0003525100182741,5
496,496,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,497,0.8627450980392157,0.9,0.3982822801780832,0.1143302892055362,0.0038394453004002,0.0055127381347119,0.0016732927178964,5
497,497,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,498,0.8602941176470589,0.8950276243093923,0.4197896956374832,0.0518466809298843,0.0019171549938619,0.0025626327842473,0.0006454777903854,5
498,498,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,499,0.8578431372549019,0.8909774436090225,0.455078195086589,0.0905295608891174,0.0037475191056728,0.0045207063667476,0.0007731873774901,5
499,499,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,500,0.8651960784313726,0.8994515539305301,0.4327702375274955,0.1154995968006551,0.003052094951272,0.0048054126091301,0.0017533176578581,5
500,500,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,501,0.8627450980392157,0.9014084507042254,0.430415792523098,0.1035040947142988,0.0035849625710397,0.0045938505791127,0.0010088880080729,5
501,501,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,502,0.8651960784313726,0.9069373942470388,0.4888658396758176,0.1193063249345868,0.0037911618128418,0.0046860142610967,0.0008948525646701,5
502,502,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,503,0.8529411764705882,0.8996655518394648,0.513155281956892,0.0977695600362494,0.0054463325068354,0.0069448770955204,0.0014985443558543,5
503,503,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,504,0.8676470588235294,0.9081632653061223,0.4436060126469123,0.0907473671203479,0.0016864475328475,0.0027004184667021,0.0010139709338545,5
504,504,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,505,0.8700980392156863,0.9094017094017094,0.4082658050956168,0.0483173695765435,0.0013706824975088,0.0016689744079485,0.0002982919395435,5
505,505,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,506,0.875,0.9116117850953206,0.3751371313804103,0.0780023793876171,0.0018728474387899,0.0022668815217912,0.0003940341121051,5
506,506,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,507,0.8774509803921569,0.9143835616438356,0.3852771332067455,0.0724014659877866,0.0016427955124527,0.0025227298028767,0.0008799343486316,5
507,507,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,508,0.875,0.9116117850953206,0.3722933113789551,0.0491068903310224,0.0011907126754522,0.0016106637194752,0.000419951044023,5
508,508,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,509,0.875,0.9109947643979056,0.3740122465613097,0.0419005853403359,0.0008230349048972,0.0009969068923965,0.0001738719729473,5
509,509,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,510,0.8725490196078431,0.910958904109589,0.4057160378410937,0.0510434623574838,0.0009898106800392,0.0014604765456169,0.0004706658364739,5
510,510,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,511,0.875,0.9131175468483816,0.4364097276771003,0.0416153564304113,0.0010559582151472,0.0012698812643066,0.0002139230200555,5
511,511,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,512,0.8725490196078431,0.9100346020761244,0.4197498649648646,0.059115053396672,0.011223217472434,0.013833257369697,0.0026100394316017,5
512,512,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,513,0.8799019607843137,0.9144851657940664,0.4145063008079031,0.0445104970317333,0.0016307887854054,0.00192574004177,0.0002949512854684,5
513,513,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,514,0.8774509803921569,0.9125874125874126,0.4190474778263117,0.0638969254679977,0.0029949233867228,0.0035452444572001,0.0005503211868926,5
514,514,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,515,0.8799019607843137,0.9144851657940664,0.4311713236281374,0.0638079077610746,0.0014495817013084,0.0017357639735564,0.0002861822722479,5
515,515,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,516,0.8799019607843137,0.9144851657940664,0.44711386364104,0.0385900417808443,0.0014191681984812,0.0016991760348901,0.0002800078364089,5
516,516,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,517,0.8848039215686274,0.9173989455184536,0.4377988271104793,0.0827515728212893,0.0021506757475435,0.0027706660330295,0.0006199902272783,5
517,517,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,518,0.8799019607843137,0.914185639229422,0.4415560448268318,0.0431557567697018,0.002184058073908,0.0026855869218707,0.0005015288479626,5
518,518,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,519,0.8774509803921569,0.9107142857142856,0.4198922303975468,0.1405777881573885,0.0040359152480959,0.0053723333403468,0.0013364178594201,5
519,519,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,520,0.8799019607843137,0.9113924050632912,0.4055245457897328,0.1443709757830947,0.0058471546508371,0.0072725885547697,0.0014254337875172,5
520,520,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,521,0.8848039215686274,0.9137614678899084,0.389424885326412,0.0711248931474983,0.0033307170961052,0.0039425226859748,0.0006118056480772,5
521,521,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,522,0.8848039215686274,0.9159212880143112,0.3662397469914354,0.0863359929108992,0.0028554133605211,0.0037494332063943,0.0008940199040807,5
522,522,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,523,0.875,0.9109947643979056,0.3717499673526332,0.0582947959960438,0.0018967918585985,0.0022482213098555,0.0003514295094646,5
523,523,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,524,0.8799019607843137,0.915951972555746,0.4046233349534519,0.0861707500088959,0.0022868039086461,0.0029010535217821,0.000614249613136,5
524,524,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,525,0.8774509803921569,0.9140893470790378,0.411667794308753,0.0964021603902801,0.0029794888105243,0.0037747572641819,0.0007952685118652,5
525,525,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,526,0.8799019607843137,0.9156626506024096,0.4111452249572703,0.069591335710138,0.0025504624936729,0.0031368699856102,0.0005864074337296,5
526,526,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,527,0.8799019607843137,0.9156626506024096,0.4227880485488248,0.0577309133997187,0.0011564221931621,0.0013881844934076,0.0002317623439012,5
527,527,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,528,0.8725490196078431,0.9124579124579124,0.5087394434536405,0.0485771206323988,0.0019648370798677,0.002655905438587,0.0006910683587193,5
528,528,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,529,0.8431372549019608,0.8943894389438944,0.5885916264755103,0.2409291944094002,0.0064206654205918,0.00809574034065,0.0016750751528888,5
529,529,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,530,0.8333333333333334,0.8885245901639345,0.646479661709985,0.0417147500207647,0.0012772870250046,0.0016083529917523,0.0003310659376438,5
530,530,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,531,0.8333333333333334,0.8885245901639345,0.620404429932344,0.0643848538259044,0.0018494550604373,0.0023830835707485,0.0005336285103112,5
531,531,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,532,0.8504901960784313,0.8988391376451078,0.5616654936354334,0.0387438517902046,0.0022270528133958,0.0026903292164206,0.0004632764612324,5
532,532,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,533,0.8627450980392157,0.9057239057239056,0.4963128436916033,0.0628616786841303,0.0017438256181776,0.0020414416212588,0.0002976160612888,5
533,533,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,534,0.8700980392156863,0.9090909090909092,0.4302903339084165,0.0374222828820347,0.000591319752857,0.000798353634309,0.0002070338523481,5
534,534,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,535,0.8774509803921569,0.9119718309859156,0.3869515414619088,0.0697420113300904,0.0021099476143717,0.0024907200131565,0.0003807724278885,5
535,535,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,536,0.8725490196078431,0.9047619047619048,0.3757360646565097,0.1031669692974537,0.001980037195608,0.0026282016187906,0.0006481644231826,5
536,536,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,537,0.8578431372549019,0.8897338403041825,0.4189434528314307,0.0481362566165626,0.0014129483606666,0.0016298129921779,0.0002168646897189,5
537,537,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,538,0.8676470588235294,0.8992537313432836,0.3809812125685972,0.1254561696248129,0.0025082419160753,0.0043469443917274,0.001838702475652,5
538,538,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,539,0.8799019607843137,0.9129662522202486,0.3574271770468091,0.1045288333809003,0.002621800173074,0.0035111911129206,0.0008893910562619,5
539,539,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,540,0.8700980392156863,0.9090909090909092,0.409045782597626,0.0863044732436537,0.0015529611846432,0.0018909954233095,0.0003380342386662,5
540,540,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,541,0.8651960784313726,0.9078726968174204,0.4899497790017859,0.0816184627776965,0.001586903235875,0.00191790855024,0.0003310053434688,5
541,541,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,542,0.8578431372549019,0.9033333333333332,0.510081438605637,0.0875554099865257,0.0019329574424773,0.0026703297626227,0.000737372378353,5
542,542,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,543,0.8700980392156863,0.9100169779286928,0.4383852496587981,0.0895984937343746,0.0027548763900995,0.0038801205810159,0.001125244074501,5
543,543,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,544,0.8676470588235294,0.9081632653061223,0.4199406849243222,0.063544913129881,0.0022977308835834,0.0028989936690777,0.0006012628437019,5
544,544,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,545,0.8602941176470589,0.9038785834738616,0.4577110099135989,0.0325107756303623,0.0006663124077022,0.0010774558177217,0.0004111433809157,5
545,545,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,546,0.8529411764705882,0.9,0.5170439663788249,0.0726953423838131,0.0012953202240169,0.0016289184568449,0.0003335982037242,5
546,546,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,547,0.8480392156862745,0.8970099667774086,0.5465413600939106,0.0511534460354596,0.0014039911329746,0.0017207091441377,0.0003167179529555,5
547,547,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,548,0.8455882352941176,0.8955223880597015,0.5617777382927563,0.0260923311812803,0.0006920507294125,0.0008288239478133,0.0001367732038488,5
548,548,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,549,0.8602941176470589,0.9032258064516128,0.4642004715312984,0.1006528886780142,0.0043022092431783,0.006053193937987,0.001750984811224,5
549,549,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,550,0.8823529411764706,0.9151943462897526,0.3839911109694809,0.1221348741557449,0.0030207212548702,0.0037916991859674,0.0007709779893048,5
550,550,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,551,0.875,0.906764168190128,0.3882958112471719,0.0980627224966883,0.0028113948646932,0.0033858472015708,0.0005744523368775,5
551,551,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,552,0.8725490196078431,0.9047619047619048,0.4103828185470775,0.0347469416284002,0.0020016569178551,0.0027510009240359,0.0007493440061807,5
552,552,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,553,0.8725490196078431,0.9051094890510948,0.4084043401138236,0.1185193502507172,0.0083177667111158,0.0101532759144902,0.0018355092033743,5
553,553,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,554,0.8774509803921569,0.9097472924187726,0.4070124844210131,0.0763486558035947,0.0048538418486714,0.0058125331997871,0.0009586914093233,5
554,554,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,555,0.8897058823529411,0.9203539823008848,0.427298763613947,0.0260399582609534,0.0004207030287943,0.0005330530111677,0.0001123499969253,5
555,555,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,556,0.8700980392156863,0.9090909090909092,0.5080743541800663,0.0645280380360782,0.0028305705636739,0.0037191417068243,0.0008885712595656,5
556,556,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,557,0.8480392156862745,0.8970099667774086,0.6380036753144654,0.1022817709250375,0.0034758751280605,0.0043370318599045,0.0008611567318439,5
557,557,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,558,0.8455882352941176,0.8958677685950414,0.6572224688185516,0.0898237832868471,0.0042320578359067,0.0055895252153277,0.0013574673794209,5
558,558,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,559,0.8676470588235294,0.9075342465753424,0.4920264868135335,0.1853567211795597,0.0045900596305727,0.0073581608012318,0.0027681009378284,5
559,559,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,560,0.875,0.9077757685352622,0.418956013154421,0.0568108653789386,0.0016503620427101,0.0021607633680105,0.0005104012670926,5
560,560,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,561,0.8627450980392157,0.8966789667896679,0.4264723889292309,0.1073013788857497,0.003881165292114,0.0051049180328845,0.0012237527407705,5
561,561,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,562,0.8578431372549019,0.8905660377358491,0.4572227591210428,0.0367761788144707,0.0006341767730191,0.0007911268621683,0.000156950118253,5
562,562,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,563,0.8406862745098039,0.8737864077669902,0.5191429531767818,0.0592351855430752,0.0019525368697941,0.0023679356090724,0.0004153986810706,5
563,563,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,564,0.8602941176470589,0.8918406072106262,0.4699792799051376,0.1240539163351059,0.0042614331468939,0.0064367102459073,0.0021752768661826,5
564,564,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,565,0.8627450980392157,0.8962962962962963,0.4197104040524174,0.1192487541399896,0.0028293074574321,0.0035074816551059,0.0006781741976737,5
565,565,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,566,0.8700980392156863,0.9065255731922398,0.4022311705025369,0.1032571742171421,0.0023794178850948,0.0034267285373061,0.0010473107686266,5
566,566,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,567,0.8651960784313726,0.907563025210084,0.5231553650262546,0.0543505150964483,0.001436092890799,0.0017351566348224,0.0002990637440234,5
567,567,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,568,0.8382352941176471,0.8921568627450981,0.6683168096111759,0.0752431401377543,0.0023032845929265,0.0028979273047298,0.0005946428282186,5
568,568,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,569,0.8357843137254902,0.8907014681892332,0.6625155214090174,0.1465898929932154,0.0057351454161107,0.0079040620476007,0.0021689166314899,5
569,569,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,570,0.8382352941176471,0.8921568627450981,0.632916543123714,0.0234977312758564,0.000581664906349,0.0007042824872769,0.0001226175809279,5
570,570,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,571,0.8553921568627451,0.9008403361344538,0.5149456951904166,0.1088730572909116,0.0026551745831966,0.0038294598925858,0.0011742854258045,5
571,571,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,572,0.8725490196078431,0.908450704225352,0.3971213225923551,0.083788029346615,0.0015704735415056,0.0022229750175029,0.0006525014759972,5
572,572,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,573,0.8676470588235294,0.9014598540145984,0.3860992164460613,0.0814056714205071,0.0019951998256146,0.0024755508638918,0.0004803510673809,5
573,573,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,574,0.8602941176470589,0.8922495274102079,0.4376741314909476,0.046477076136507,0.0008874389459379,0.0011109991464763,0.0002235602005384,5
574,574,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,575,0.8431372549019608,0.8754863813229572,0.5280277439046139,0.0716729164216667,0.0018637946341186,0.002190927742049,0.000327133166138,5
575,575,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,576,0.8357843137254902,0.8688845401174168,0.5366736592989707,0.0939584342716261,0.0034906985238194,0.0047333496622741,0.0012426510220393,5
576,576,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,577,0.8725490196078431,0.902621722846442,0.421380822843525,0.1337158344918862,0.00316255656071,0.0055847647599875,0.0024222081992775,5
577,577,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,578,0.875,0.9097345132743364,0.3950127633790686,0.0629742788290605,0.0020597926340997,0.0029518925584852,0.0008920999243855,5
578,578,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,579,0.8406862745098039,0.891846921797005,0.5447735599614223,0.0600381657900288,0.0019399574957787,0.0023655532859265,0.0004255957901477,5
579,579,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,580,0.8284313725490197,0.887459807073955,0.7587547950610957,0.1059610639838501,0.0020484579727053,0.0024766402784734,0.0004281822475604,5
580,580,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,581,0.8161764705882353,0.88,0.8044190609715788,0.0931826077029109,0.0037612915039062,0.0054717790335416,0.0017104875296354,5
581,581,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,582,0.8284313725490197,0.8859934853420195,0.7105592533149391,0.1786220533610321,0.0028072248678654,0.004068293608725,0.0012610687408596,5
582,582,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,583,0.8578431372549019,0.9016949152542372,0.5685114842421813,0.1006550378608517,0.0044409930706024,0.0055529442615807,0.0011119514238089,5
583,583,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,584,0.8823529411764706,0.9166666666666666,0.4723918957900548,0.0609946461720392,0.0013990711886435,0.0017530660843476,0.000353994895704,5
584,584,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,585,0.875,0.9084380610412928,0.4291037607244125,0.0948016243241727,0.0043124165385961,0.0054995804093778,0.0011871637543663,5
585,585,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,586,0.8553921568627451,0.8897196261682243,0.4411526586924332,0.0485256907762959,0.0019871420226991,0.0025073480792343,0.0005202059983275,5
586,586,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,587,0.8529411764705882,0.8876404494382022,0.4434620829016043,0.0912923772074282,0.0030588638037443,0.0041428068652749,0.0010839429451152,5
587,587,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,588,0.8627450980392157,0.8966789667896679,0.4292753976861052,0.1008901758491993,0.002426408464089,0.0029840210918337,0.000557612569537,5
588,588,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,589,0.8872549019607843,0.9172661870503596,0.4172007134001629,0.0649586128536611,0.0021253798622637,0.0028927498497068,0.0007673699292354,5
589,589,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,590,0.8823529411764706,0.9148936170212766,0.4194240894410576,0.1680303103569895,0.0111044757068157,0.0135115226730704,0.0024070465005934,5
590,590,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,591,0.8700980392156863,0.9075043630017452,0.4338849489588527,0.0742167920526117,0.0048097297549247,0.0058245728723704,0.001014842884615,5
591,591,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,592,0.8676470588235294,0.9059233449477352,0.4333973144998262,0.0851831731107086,0.0017650721129029,0.0021840929985046,0.0004190208273939,5
592,592,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,593,0.8700980392156863,0.9084628670120898,0.4417865075896877,0.0346109106997028,0.0005363181699067,0.0006407831679098,0.0001044649761752,5
593,593,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,594,0.875,0.9116117850953206,0.4248037044388041,0.0722289042873308,0.0023317199666053,0.0029602353461086,0.0006285153212957,5
594,594,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,595,0.8774509803921569,0.9134948096885812,0.4194134830579381,0.0719752698903903,0.0013875792501494,0.0016973523888736,0.000309773167828,5
595,595,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,596,0.8799019607843137,0.9147826086956522,0.415080659987414,0.0334817007649689,0.0005992933292873,0.0007214662036858,0.0001221728598466,5
596,596,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,597,0.8823529411764706,0.9163763066202092,0.4229326930933395,0.0426145107601769,0.001067821169272,0.001278800307773,0.0002109791093971,5
597,597,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,598,0.8799019607843137,0.915951972555746,0.4493288012785271,0.0272527224384248,0.0004810396349057,0.0006266813725233,0.0001456417376175,5
598,598,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,599,0.8897058823529411,0.9214659685863874,0.4312964729284502,0.099994571050629,0.0029365418013185,0.0039203977212309,0.0009838559199124,5
599,599,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,600,0.8848039215686274,0.9179755671902268,0.4347530813629776,0.0613515225378796,0.0019019587198272,0.002360371639952,0.0004584129201248,5
600,600,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,601,0.8799019607843137,0.9126559714795008,0.4186386681291932,0.0709370894683524,0.0059831915423274,0.0076327905990183,0.0016495989402756,5
601,601,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,602,0.875,0.907103825136612,0.4194900247190768,0.0564410590985789,0.0030086319893598,0.0037178737111389,0.0007092416635714,5
602,602,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,603,0.8774509803921569,0.9087591240875912,0.4272727192477688,0.0590478280233219,0.0017443145625293,0.0025320001877844,0.0007876856252551,5
603,603,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,604,0.8823529411764706,0.9136690647482014,0.4314735612898207,0.0435267344908788,0.0013511234428733,0.0018781723920255,0.0005270489491522,5
