,Unnamed: 0,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,server_opt_weight_decay,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
496,496,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,497,0.8774509803921569,0.9152542372881356,0.7082694911374596,0.0033480315521592,0.000123834965052,0.0001627512247068,3.891625237884e-05,5
497,497,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,498,0.8774509803921569,0.9152542372881356,0.7295505770889577,0.0007099983317311,1.931516635522712e-06,2.3120066998671973e-06,3.804900927661947e-07,5
498,498,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,499,0.875,0.9137055837563453,0.748699478504183,0.0134836510452441,8.960263221524656e-05,0.0001087699347408,1.9167306163581088e-05,5
499,499,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,500,0.8774509803921569,0.9152542372881356,0.7554500279561491,0.0024425237975083,5.841053643962368e-05,7.300110155483708e-05,1.4590564205718692e-05,5
500,500,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,501,0.8799019607843137,0.9168081494057724,0.7566828186972998,0.0214144442486576,0.0041953073814511,0.0051978169940412,0.0010025098454207,5
501,501,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,502,0.8799019607843137,0.9168081494057724,0.7663208949412436,0.0084879007103154,0.0005969341145828,0.0007459757616743,0.0001490416179876,5
502,502,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,503,0.8774509803921569,0.9149659863945578,0.7700442095063444,0.0008993637835374,2.3392229195451364e-05,3.002278754138388e-05,6.630559255427215e-06,5
503,503,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,504,0.8799019607843137,0.9162393162393162,0.7757697671796788,0.0004256805183831,2.699385674986843e-07,3.439687645823142e-07,7.40301970836299e-08,5
504,504,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,505,0.8799019607843137,0.9168081494057724,0.8018496371110885,0.0338109705632086,0.0024367638397961,0.0030609804671257,0.0006242166273295,5
505,505,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,506,0.8799019607843137,0.915951972555746,0.7532487782735581,0.0265304712270153,0.0040967501699924,0.0052508250810205,0.0011540751438587,5
506,506,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,507,0.8774509803921569,0.9128919860627178,0.7385470103090127,0.0006220124353421,6.536393811984453e-06,8.335709026141558e-06,1.79931544153078e-06,5
507,507,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,508,0.8700980392156863,0.9051878354203936,0.7409134463095517,0.0040034464758355,0.0025749106425791,0.0032176275271922,0.000642716884613,5
508,508,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,509,0.8602941176470589,0.8957952468007313,0.8073152210369395,0.000214924053871,3.497091825011012e-07,4.3697738760783977e-07,8.72682051067386e-08,5
509,509,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,510,0.8602941176470589,0.8950276243093923,0.827868549840002,0.0372052609766251,0.0009956898866221,0.0012900349684059,0.0002943450817838,5
510,510,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,511,0.8553921568627451,0.8921389396709324,0.7951881435795918,0.0138998083636397,0.0034302740823477,0.004341640509665,0.0009113664273172,5
511,511,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,512,0.8700980392156863,0.9048473967684022,0.7059198514894781,0.041213410096534,0.0028771944344043,0.0036518543493002,0.0007746597984805,5
512,512,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,513,0.8725490196078431,0.9106529209621992,0.7134594507359925,0.0042232768188114,0.0002324519446119,0.0003044207987841,7.196884689619765e-05,5
513,513,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,514,0.8676470588235294,0.9087837837837838,0.8077931681196502,0.0131815105726127,0.0001410564727848,0.0001759512670105,3.489479422569275e-05,5
514,514,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,515,0.8602941176470589,0.9051580698835274,0.8948902227660737,0.0337974075501551,0.001185558270663,0.0014435931807383,0.0002580348518677,5
515,515,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,516,0.8504901960784313,0.8998357963875205,0.9570338322537638,0.002105697368097,0.0002002178516704,0.0002515142259653,5.129636701894924e-05,5
516,516,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,517,0.8553921568627451,0.9028006589785832,0.9122156577353712,0.009326155653689,0.0006798793328925,0.0009358366951346,0.000255957362242,5
517,517,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,518,0.8676470588235294,0.9087837837837838,0.7402155422615561,0.0545970743059297,0.0041655707173049,0.0052071963436901,0.0010416255099698,5
518,518,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,519,0.8823529411764706,0.9166666666666666,0.5821193109312683,0.0172253465873654,0.0034271338954567,0.0043779057450592,0.0009507719660177,5
519,519,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,520,0.875,0.9084380610412928,0.5244700500899104,0.0026958762179128,2.282942114106845e-05,2.811481317621656e-05,5.285392489895457e-06,5
520,520,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,521,0.8676470588235294,0.9007352941176472,0.5203240070441811,0.0102059599792119,0.0007404729840345,0.000921765982639,0.0001812929840525,5
521,521,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,522,0.8627450980392157,0.8966789667896679,0.5084580957761728,0.0343463732232339,0.0005348233971744,0.0007242804858833,0.0001894571178127,5
522,522,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,523,0.8651960784313726,0.8990825688073395,0.4900310462313321,0.0183913252805359,0.0003392889047972,0.000483935320517,0.0001446464157197,5
523,523,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,524,0.8725490196078431,0.906810035842294,0.4661706297786212,0.0274283600179478,0.001004957826808,0.0013676685048267,0.0003627107362262,5
524,524,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,525,0.8651960784313726,0.9029982363315696,0.4821453762167092,0.0057441473763901,4.268327757017687e-05,5.476027217810042e-05,1.2076996426912956e-05,5
525,525,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,526,0.8823529411764706,0.9175257731958762,0.5354993194587044,0.0072732009436003,0.0001389727840432,0.0001772808900568,3.83081023755949e-05,5
526,526,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,527,0.8799019607843137,0.9170896785109984,0.6173872895869507,0.0109310088079655,6.510350067401305e-05,7.910536078270525e-05,1.40018601086922e-05,5
527,527,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,528,0.8627450980392157,0.9066666666666666,0.7239048387077762,0.0011144209926715,2.4049704734352417e-06,3.185039304298698e-06,7.800688308634562e-07,5
528,528,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,529,0.8553921568627451,0.9028006589785832,0.8221098122481706,0.0066866360258427,3.1239618692779914e-05,4.436284507391974e-05,1.312322638113983e-05,5
529,529,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,530,0.8431372549019608,0.8961038961038961,0.9156490646764368,0.0057673252437962,0.0004653653013519,0.0005673727137036,0.0001020073977997,5
530,530,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,531,0.8357843137254902,0.8917609046849758,0.9745909281399708,0.0095120700451661,0.0001030552084557,0.0001370506943203,3.399548222660087e-05,5
531,531,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,532,0.8406862745098039,0.8946515397082658,0.9553623586967552,0.0155120487068779,0.0011512431083247,0.0014394054887816,0.0002881623804569,5
532,532,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,533,0.8578431372549019,0.9046052631578948,0.9162092993000815,0.0053479373699519,0.0001015616508084,0.0001275157410418,2.5954092052415945e-05,5
533,533,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,534,0.8627450980392157,0.9072847682119204,0.8580628638235651,0.0072117916273418,9.357416274724528e-05,0.0001297710550716,3.61968923243694e-05,5
534,534,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,535,0.8774509803921569,0.9155405405405406,0.7908630665524649,0.0257323801660095,0.0089030321687459,0.0109580932185053,0.0020550608169287,5
535,535,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,536,0.875,0.9113043478260868,0.7123836356452861,0.042500552216079,0.0031728167086839,0.0040064714848995,0.0008336547762155,5
536,536,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,537,0.8774509803921569,0.9110320284697508,0.7004511601858836,0.005861735017097,0.0016010825056582,0.0020068008452653,0.0004057182813994,5
537,537,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,538,0.8774509803921569,0.9110320284697508,0.7182163418261802,0.0102738434067578,0.0087613780051469,0.0109793050214648,0.0022179265506565,5
538,538,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,539,0.875,0.9097345132743364,0.7432583381117129,0.0241789662162773,0.000605177367106,0.0007636857335455,0.0001585083664394,5
539,539,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,540,0.875,0.91005291005291,0.7616490338520688,0.0317560737999156,0.0038538030348718,0.004834662657231,0.0009808597387745,5
540,540,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,541,0.8725490196078431,0.9081272084805654,0.7415968049580104,0.0133637217682553,0.005464531481266,0.0068523683585226,0.0013878369936719,5
541,541,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,542,0.8725490196078431,0.9087719298245616,0.7214660499511428,0.0091990025510312,0.0005306166131049,0.0006690917070955,0.0001384751085424,5
542,542,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,543,0.875,0.9113043478260868,0.7104552731445224,0.0011861128814052,7.617958544869907e-06,9.80582171905553e-06,2.1878631741856225e-06,5
543,543,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,544,0.8774509803921569,0.913793103448276,0.7002351045531195,0.0203172637039097,0.0007558825309388,0.0009529759990982,0.0001970934536075,5
544,544,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,545,0.8700980392156863,0.9090909090909092,0.6993985710719511,0.0007395418500527,9.547243280394468e-07,1.348435375803092e-06,3.937110193419358e-07,5
545,545,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,546,0.8676470588235294,0.9078498293515358,0.7045420603218886,0.0277273001585854,0.0021142188925296,0.002582183573395,0.0004679646517615,5
546,546,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,547,0.8676470588235294,0.9081632653061223,0.7152303042064031,0.0005955122224986,5.771958058176097e-07,7.442993137374287e-07,1.671034937089644e-07,5
547,547,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,548,0.8725490196078431,0.9112627986348124,0.6393420816605737,0.0606216433492954,0.0021759851370006,0.0027851338963955,0.0006091487593948,5
548,548,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,549,0.8700980392156863,0.9094017094017094,0.5550757261362913,0.0330122178210876,0.0005948788020759,0.0007641061092726,0.0001692272926447,5
549,549,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,550,0.8799019607843137,0.9150779896013864,0.494762284667505,0.0292016930528916,0.001276227645576,0.0016655616927891,0.0003893340181093,5
550,550,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,551,0.8676470588235294,0.9045936395759716,0.477906246350019,0.0304935955337714,0.0026781323831528,0.0033581194002181,0.0006799870752729,5
551,551,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,552,0.8627450980392157,0.900709219858156,0.4821394217364928,0.0232500266330316,0.0012944799382239,0.0017061540856957,0.0004116741183679,5
552,552,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,553,0.8651960784313726,0.9036777583187392,0.4877593393446695,0.0354656903236173,0.0027145387139171,0.0034159440547227,0.0007014052825979,5
553,553,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,554,0.8627450980392157,0.9017543859649124,0.5104209251208779,0.0118320478242822,0.0002234589774161,0.0002803436946123,5.688472447218373e-05,5
554,554,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,555,0.8578431372549019,0.8996539792387543,0.5275494886617011,0.0158203667681664,0.0111586060374975,0.0139979934319853,0.0028393873944878,5
555,555,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,556,0.8602941176470589,0.9032258064516128,0.5869934585324361,0.0128725344734266,0.0003755435463972,0.0004740904259961,9.854687232291326e-05,5
556,556,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,557,0.8578431372549019,0.903654485049834,0.6954154681988453,0.018876540743513,0.0002978437405545,0.0003690552257467,7.121148519217968e-05,5
557,557,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,558,0.8553921568627451,0.902155887230514,0.7724995831102954,0.0264321247179759,0.0006327198934741,0.0008036640356294,0.0001709441421553,5
558,558,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,559,0.8553921568627451,0.9011725293132328,0.7598820446799829,0.0740526667732046,0.0046579423360526,0.0060703502967953,0.0014124078443273,5
559,559,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,560,0.8627450980392157,0.905084745762712,0.738470259314864,0.0134952292084926,0.0007417450542561,0.0009309708257205,0.0001892257714644,5
560,560,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,561,0.8627450980392157,0.9041095890410958,0.7399912819927718,0.0185427533858455,0.0039325044490396,0.0049011697992682,0.0009686652920208,5
561,561,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,562,0.8627450980392157,0.903448275862069,0.7347001589443215,0.0312389339471701,0.0040292683988809,0.0050384732894599,0.0010092048905789,5
562,562,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,563,0.8651960784313726,0.9053356282271944,0.7257916560383998,0.0082503669691504,0.000381021935027,0.0004538650682661,7.284312596311793e-05,5
563,563,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,564,0.8700980392156863,0.9084628670120898,0.7067178909286774,0.0091446415300015,0.000234283710597,0.0002911536430474,5.6869936088332906e-05,5
564,564,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,565,0.8774509803921569,0.9131944444444444,0.6856250235486739,0.0080761705117765,0.0001637820387259,0.0002035184734268,3.973644197685644e-05,5
565,565,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,566,0.8799019607843137,0.9147826086956522,0.6670651115815488,0.0240087235579267,0.0024346662685275,0.0029768922831863,0.0005422260728664,5
566,566,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,567,0.8774509803921569,0.9125874125874126,0.6559150761624515,0.003149591286201,3.778018071898259e-05,4.800868555321358e-05,1.0228505743725693e-05,5
567,567,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,568,0.8725490196078431,0.9094076655052264,0.6586880632462185,0.0078988587064668,0.0007609371095895,0.0009739910601638,0.0002130539360223,5
568,568,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,569,0.8676470588235294,0.90625,0.6640045651472652,0.0097086498176213,0.0003969222889281,0.0004889463307335,9.202404908137396e-05,5
569,569,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,570,0.8700980392156863,0.9081455805892548,0.6768427288134619,0.0042322645790409,3.0134780899970792e-05,4.1783008782658726e-05,1.1648227882687934e-05,5
570,570,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,571,0.8676470588235294,0.906896551724138,0.7028797959287391,0.0075812148331897,0.0002619472215883,0.0003291640605311,6.72168389428407e-05,5
571,571,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,572,0.8627450980392157,0.9037800687285223,0.7260665836847872,0.0410254434176022,0.0147647988051176,0.0184898786246776,0.0037250795867294,5
572,572,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,573,0.8627450980392157,0.903114186851211,0.744795185133162,0.0071931838110322,0.0002312948199687,0.0003042257740162,7.293095404747874e-05,5
573,573,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,574,0.8676470588235294,0.9055944055944056,0.7566490263952622,0.0085539713932666,0.0007203851127997,0.000939676829148,0.0002192917454522,5
574,574,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,575,0.8602941176470589,0.8983957219251337,0.7690267626448094,0.0182588797889184,0.001753089018166,0.0022236080840229,0.0004705190076492,5
575,575,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,576,0.8627450980392157,0.8992805755395683,0.7904057113726808,0.0054031525983009,0.0002484843425918,0.0003138838510494,6.539950845763087e-05,5
576,576,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,577,0.8602941176470589,0.896551724137931,0.8139898445539681,0.0021719812776427,5.13829363626428e-05,7.053971057757735e-05,1.915677421493456e-05,5
577,577,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,578,0.8504901960784313,0.8888888888888888,0.8302382624547759,0.0107095475896494,0.0025790533982217,0.0032491353340446,0.0006700818776153,5
578,578,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,579,0.8578431372549019,0.89568345323741,0.83568289049521,0.0129115950124105,0.0009935952257364,0.0012894917745143,0.0002958964905701,5
579,579,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,580,0.8627450980392157,0.900709219858156,0.8527515695714815,0.0058734685374656,0.0005798509810119,0.0007319105789065,0.0001520595833426,5
580,580,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,581,0.875,0.9113043478260868,0.8646838542594125,0.0008889361846377,1.158524082711665e-05,1.464403158024652e-05,3.0587905257561943e-06,5
581,581,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,582,0.8799019607843137,0.915371329879102,0.876017459402718,0.0148336701412335,0.0017395964823663,0.0021813313942402,0.0004417349118739,5
582,582,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,583,0.875,0.9122203098106711,0.8963652499676077,0.0018677173455944,7.04155390849337e-05,8.729972614673898e-05,1.6884185242815875e-05,5
583,583,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,584,0.8774509803921569,0.9140893470790378,0.9144938869713396,0.0005645238989382,3.2985361031023785e-05,4.12435838370584e-05,8.258223715529311e-06,5
584,584,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,585,0.8651960784313726,0.9069373942470388,0.9275185398709808,0.0756767434638459,0.0066742086783051,0.0083455173298716,0.0016713086515665,5
585,585,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,586,0.8602941176470589,0.9038785834738616,0.9166637616253152,0.0521902316514752,0.0009405229939147,0.0011824975954368,0.000241974616074,5
586,586,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,587,0.8627450980392157,0.9054054054054054,0.8833849090645113,0.0032780316207208,0.0001847563835326,0.0002332562580704,4.849987453781068e-05,5
587,587,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,588,0.8578431372549019,0.9006849315068494,0.773799363410873,0.0994369656546041,0.0049551744014024,0.0063318670727312,0.0013766925549134,5
588,588,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,589,0.8504901960784313,0.8908765652951699,0.7317358429850976,0.0090798340606852,0.0004392406553961,0.0005880196113139,0.0001487789559178,5
589,589,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,590,0.8553921568627451,0.8925318761384335,0.739652055085696,0.0023910667805466,7.130469020921737e-05,8.902038098312914e-05,1.7715692592901178e-05,5
590,590,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,591,0.8553921568627451,0.8913443830570903,0.7486702371656886,0.0081431418156716,0.0002083624567603,0.0002822433307301,7.388087396975607e-05,5
591,591,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,592,0.8553921568627451,0.8936936936936937,0.7030279003614422,0.0196243313566083,0.0013048369437456,0.0017832600278779,0.0004784230841323,5
592,592,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,593,0.8602941176470589,0.8994708994708994,0.6553733143373393,0.0286589305917732,0.0014263445045799,0.0017857905477285,0.0003594461013562,5
593,593,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,594,0.8578431372549019,0.9,0.6548782473754745,0.0177860735432477,0.000383807637263,0.0004631287592928,7.932113658171147e-05,5
594,594,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,595,0.8431372549019608,0.8940397350993378,0.7086365762447445,0.030996720555122,0.0012041099835187,0.001484279287979,0.0002801692753564,5
595,595,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,596,0.8455882352941176,0.896551724137931,0.7611335510486171,0.0208982008707243,0.0002662376500666,0.0003811989154201,0.0001149612653534,5
596,596,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,597,0.8553921568627451,0.9018302828618968,0.7302555069307382,0.0426291793084237,0.0014993445947766,0.0019281295826658,0.0004287849296815,5
597,597,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,598,0.8553921568627451,0.9001692047377327,0.6974704981366099,0.0068712207314092,9.720417438074946e-05,0.0001331838720943,3.5979694075649604e-05,5
598,598,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,599,0.8627450980392157,0.9027777777777778,0.6436280690406919,0.0221075082710012,0.0063081602565944,0.0080278431996703,0.0017196830594912,5
599,599,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,600,0.8627450980392157,0.9,0.6503402428691819,0.0028857877955306,4.884344161837362e-05,6.17007099208422e-05,1.285726739297388e-05,5
600,600,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,601,0.8700980392156863,0.9034608378870674,0.7054013042455635,0.0018763543345266,3.627543992479332e-05,4.56658162875101e-05,9.390375453222076e-06,5
601,601,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,602,0.8676470588235294,0.9,0.7821962212571331,0.001819197020377,4.4076710764784366e-05,5.59223881282378e-05,1.1845676453958733e-05,5
602,602,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,603,0.8651960784313726,0.8979591836734694,0.800477500940164,0.0116757205803878,0.0008971476345323,0.0011653763940557,0.0002682287595234,5
603,603,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,604,0.8700980392156863,0.9034608378870674,0.7455654323364119,0.0230909252655692,0.0047166133299469,0.0060054953210055,0.0012888817582279,5
604,604,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,605,0.8848039215686274,0.9179755671902268,0.6473455335790812,0.0463319531083106,0.0081633850932121,0.0108783040195703,0.0027149193920195,5
605,605,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,606,0.8529411764705882,0.9003322259136213,0.770664917465183,0.0011202258482808,1.053385767590953e-05,1.306951071455842e-05,2.5356530386488885e-06,5
