,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,server_opt_weight_decay,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
207,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,208,0.821078431372549,0.8816855753646677,1.2702406087055529,0.010796028649492655,0.0018121700268238783,0.00238128867931664,0.0005691187107004225,10
208,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,209,0.8235294117647058,0.883495145631068,1.2705765066042944,0.15056604952929772,0.005495574325323105,0.007893864065408707,0.0023982899729162455,5
209,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,210,0.8480392156862745,0.8973509933774835,1.0109411941422664,0.2141852172624203,0.016941038891673088,0.02166464738547802,0.004723608028143644,5
210,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,211,0.8651960784313726,0.9056603773584906,0.7258563185148923,0.21538850428594736,0.009787706658244133,0.012403148226439953,0.002615442033857107,5
211,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,212,0.8504901960784313,0.8884826325411335,0.6355293414537799,0.0055622294462809784,0.001007557730190456,0.0014549943152815104,0.0004474366141948849,50
212,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,213,0.8406862745098039,0.8785046728971962,0.6249715867212645,0.039783478453464347,0.0017235662089660764,0.0024341847747564316,0.0007106185657903552,40
213,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,214,0.8357843137254902,0.874766355140187,0.648601960770868,0.005515540556839873,0.0011626342311501503,0.001955402083694935,0.0007927678525447845,45
214,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,215,0.8333333333333334,0.8745387453874539,0.6488955640091387,0.027099639982722388,0.0046960399486124516,0.0058626290410757065,0.0011665892088785768,15
215,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,216,0.8504901960784313,0.8912655971479501,0.6689087477439613,0.00986825052338342,0.001125407638028264,0.0018467990448698401,0.000721391465049237,30
216,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,217,0.8578431372549019,0.8996539792387543,0.7052905084428323,0.02746977091883309,0.0020853900350630283,0.0025799921713769436,0.0004946021945215762,15
217,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,218,0.8578431372549019,0.9013605442176871,0.7698541931247603,0.011149871905567125,0.0010485451202839613,0.0012868853518739343,0.00023834021703805774,25
218,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,219,0.8529411764705882,0.8983050847457628,0.8155210390407364,0.009224353005411105,0.0011718465248122811,0.0016542051453143358,0.00048235864960588515,25
219,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,220,0.8553921568627451,0.8998302207130731,0.8385698366847446,0.03268584717065096,0.0022387427743524313,0.002783196745440364,0.0005444539710879326,10
220,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,221,0.8529411764705882,0.8979591836734694,0.876161160620612,0.0009512138891295763,0.00011066888691857457,0.00014300561451818794,3.233672759961337e-05,40
221,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,222,0.8504901960784313,0.8942807625649913,0.8894013037463404,0.02158203534083441,0.0016790162771940231,0.0022779477294534445,0.0005989315104670823,5
222,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,223,0.8431372549019608,0.8857142857142857,0.9342991854326672,0.0055562094802735365,0.001962933223694563,0.002498430199921131,0.00053549709264189,10
223,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,224,0.8333333333333334,0.8768115942028986,0.9991108507201002,0.027742857904522678,0.009323995560407639,0.011616823263466358,0.002292828168720007,5
224,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,225,0.8406862745098039,0.8824593128390597,0.9637667914169415,0.04498528967436869,0.0047271400690078735,0.006064133252948523,0.0013369930675253272,5
225,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,226,0.8504901960784313,0.8904847396768402,0.9662220114824938,0.06830421247286722,0.006161876488476992,0.007562030106782913,0.0014001535018905997,5
226,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,227,0.8553921568627451,0.8955752212389381,0.924810402519606,0.0047961937646323356,0.004609838128089905,0.006068845745176077,0.0014590078499168158,20
227,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,228,0.8529411764705882,0.8947368421052632,0.8976800664988296,0.023600362831784877,0.005054968409240246,0.00625000661239028,0.0011950380867347121,10
228,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,229,0.8504901960784313,0.8920353982300885,0.8941675999958534,0.0013771922453047912,0.0015739742666482925,0.0020073021296411753,0.00043332786299288273,45
229,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,230,0.8578431372549019,0.9,0.8556372351429709,0.006421990963426652,0.011914080940186977,0.015485971234738827,0.0035718900617212057,20
230,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,231,0.8578431372549019,0.9003436426116839,0.8190394413202953,0.07048960627347697,0.005971879698336124,0.007688836194574833,0.0017169566126540303,5
231,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,232,0.8651960784313726,0.9069373942470389,0.8053368785248513,0.014465939991641788,0.0017609666101634502,0.0022010859102010727,0.00044011924182996154,10
232,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,233,0.8578431372549019,0.9026845637583892,0.8224583786603248,0.021418542077299207,0.004805975593626499,0.005824712570756674,0.0010187372099608183,5
233,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,234,0.8480392156862745,0.8963210702341137,0.8025034328134544,0.025660364052746444,0.0025274185463786125,0.003082842333242297,0.0005554237868636847,5
234,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,235,0.8553921568627451,0.8991452991452992,0.7055391170816067,0.13527453936345407,0.015410182997584343,0.019370196387171745,0.00396001385524869,5
235,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,236,0.8455882352941176,0.8904347826086957,0.6488374887244301,0.0295136025219108,0.0021555768325924873,0.002575183752924204,0.000419606949435547,10
236,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,237,0.8504901960784313,0.8931698774080561,0.6286407026945038,0.004284113075894614,0.0023403423838317394,0.002969037974253297,0.0006286955322138965,45
237,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,238,0.8455882352941176,0.8896672504378283,0.6210439584889066,0.027471786271780728,0.0026246742345392704,0.0032768843229860067,0.0006522100302390754,5
238,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,239,0.8431372549019608,0.8896551724137931,0.642065382854472,0.010965815381205175,0.001524949329905212,0.0020825068932026625,0.0005575575632974505,30
239,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,240,0.8308823529411765,0.8836424957841484,0.712199995916807,0.004512371996922108,0.00045354646863415837,0.0006771587068215013,0.0002236122527392581,30
240,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,241,0.8333333333333334,0.8877887788778878,0.8422511802160514,0.003998494057159405,0.0002935219672508538,0.0004164623096585274,0.00012294035695958883,25
241,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,242,0.8259803921568627,0.8849270664505673,0.9789002405681565,0.004965278880263213,0.0006420726422220469,0.0008182622259482741,0.00017618955462239683,30
242,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,243,0.8333333333333334,0.8877887788778878,0.9503634834394439,0.1253639681304776,0.002287862356752157,0.003707290394231677,0.001419427921064198,5
243,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,244,0.8333333333333334,0.8831615120274914,0.8751456151695297,0.006112746539131169,0.0013217332307249308,0.0022294088266789913,0.0009076755959540606,45
244,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,245,0.8357843137254902,0.8788426763110307,0.8486813298330554,0.04510115543162101,0.00461416132748127,0.006079020909965038,0.0014648596988990903,10
245,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,246,0.8333333333333334,0.875,0.8528148778035151,0.07895188882794173,0.008008320815861225,0.011083489283919334,0.0030751684680581093,5
246,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,247,0.8308823529411765,0.8695652173913043,0.9115864473215861,0.0017360651516355574,0.00028623390244320035,0.0003583331126719713,7.209921022877097e-05,35
247,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,248,0.8259803921568627,0.864244741873805,0.992776733182123,0.0022553080796114955,0.0013296336401253939,0.0017492319457232952,0.0004195982764940709,40
248,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,249,0.821078431372549,0.8614800759013282,0.9727002400276451,0.0219725081071374,0.003108991775661707,0.004246873781085014,0.0011378818890079856,5
249,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,250,0.8480392156862745,0.8872727272727273,0.8611673008746555,0.06634555457421812,0.006359329912811518,0.009151083417236805,0.0027917535044252872,5
250,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,251,0.8480392156862745,0.8916083916083916,0.8597007676346002,0.04624402158060548,0.0026869624853134155,0.0037530844565480947,0.0010661218548193574,5
251,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,252,0.8529411764705882,0.8976109215017065,0.9007779176845717,0.05341421814064233,0.0012932732934132218,0.0018103034235537052,0.0005170301301404834,35
252,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,253,0.8578431372549019,0.9023569023569024,0.9288077562737539,0.003500854980011354,0.0006902703316882253,0.0008849168661981821,0.00019464654906187207,25
253,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,254,0.8553921568627451,0.8991452991452992,0.8320196348883887,0.06687923765530286,0.004889075644314289,0.0077896397560834885,0.0029005641117691994,5
254,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,255,0.8553921568627451,0.8977469670710572,0.7387566846945465,0.02588898136309581,0.0014607966877520084,0.0019341688603162766,0.000473372230771929,45
255,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,256,0.8578431372549019,0.897887323943662,0.6664661907855713,0.023860343411797658,0.0021455727983266115,0.0028594990726560354,0.000713926216121763,5
256,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,257,0.8602941176470589,0.8976660682226212,0.6147304861874813,0.03079602670914028,0.0016661949921399355,0.0021675045136362314,0.0005013095214962959,15
257,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,258,0.8480392156862745,0.8872727272727273,0.6021177573574652,0.0033548443709150886,0.0003867783525492996,0.0005530106136575341,0.00016623226110823452,50
258,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,259,0.8455882352941176,0.8844036697247707,0.6069363031043288,0.004984583091572859,0.0004905553068965673,0.0006424977327696979,0.00015194241132121533,30
259,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,260,0.8480392156862745,0.8880866425992779,0.5804679503883509,0.06539606463193195,0.0018073335522785783,0.002859698608517647,0.0010523650562390685,10
260,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,261,0.8529411764705882,0.8954703832752613,0.5811167475630474,0.005890193586986113,0.001284995349124074,0.0019282291177660227,0.0006432337686419487,35
261,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,262,0.8578431372549019,0.9023569023569024,0.6565911973548103,0.0036909594131429913,0.00044881596113555133,0.000625189917627722,0.0001763739564921707,40
262,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,263,0.8431372549019608,0.8943894389438944,0.8100380857073355,0.002218582516393831,0.00012857094407081604,0.0001815224823076278,5.295153459883295e-05,45
263,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,264,0.8406862745098039,0.8929159802306426,0.8533173673272626,0.07309575209219474,0.0033169141970574856,0.00476972246542573,0.001452808384783566,5
264,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,265,0.8578431372549019,0.9033333333333333,0.7920505055637264,0.05140737788751722,0.003655463457107544,0.005336325615644455,0.001680862158536911,5
265,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,266,0.8700980392156863,0.909710391822828,0.764651163969093,0.0014738507481524721,4.604422429110855e-05,6.357005622703582e-05,1.7525833754916675e-05,15
266,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,267,0.8602941176470589,0.8998242530755711,0.7435434354776197,0.006600793718826025,0.0009135054424405098,0.0013212856138125062,0.00040778014226816595,25
267,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,268,0.8553921568627451,0.8948306595365418,0.7613769821108173,0.0029740543386045223,0.0006412071525119245,0.0008016768260858953,0.00016046965902205557,30
268,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,269,0.8504901960784313,0.8900900900900901,0.7910796488873779,0.0034389535898905403,0.0007479890482500196,0.0011186519404873252,0.00037066289223730564,30
269,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,270,0.8382352941176471,0.8786764705882353,0.8329858662202205,0.0006825736405776946,5.058140231994912e-05,7.822368206689134e-05,2.764227792795282e-05,35
270,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,271,0.8504901960784313,0.8896925858951176,0.848690372043433,0.009353003016803996,0.017020393162965775,0.023174770176410675,0.006154376082122326,10
271,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,272,0.8602941176470589,0.9015544041450777,0.8567472592292367,0.0513015821998124,0.011814970523118973,0.01679467409849167,0.004979703575372696,5
272,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,273,0.8455882352941176,0.8951747088186356,0.9508060351063785,0.016392756535580182,0.005563028156757355,0.007192036136984825,0.0016290079802274704,35
273,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,274,0.8406862745098039,0.8925619834710744,0.918079965737621,0.3738258178738761,0.013546478934586048,0.01946224458515644,0.005915765650570393,5
274,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,275,0.8406862745098039,0.8925619834710744,0.8605027258408703,0.02723047695180867,0.002799220383167267,0.0037323487922549248,0.0009331284090876579,5
275,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,276,0.8382352941176471,0.8914473684210527,0.8113449051064284,0.0006015675650269259,4.23763731305371e-06,6.931855750735849e-06,2.6942184376821388e-06,50
276,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,277,0.8529411764705882,0.9003322259136213,0.7550486196517286,0.005716239403894482,0.001518614124506712,0.002063013846054673,0.0005443997215479612,30
277,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,278,0.8553921568627451,0.8998302207130731,0.6161162705758733,0.06444117857608944,0.005056444089859724,0.007576439995318651,0.002519995905458927,5
278,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,279,0.8431372549019608,0.8848920863309353,0.5416013289736036,0.042105260077369165,0.006538202986121178,0.008795871399343014,0.002257668413221836,10
279,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,280,0.8186274509803921,0.8609022556390977,0.5688744278889442,0.015861915068817324,0.0010401684558019042,0.0013556526973843575,0.0003154842124786228,25
280,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,281,0.8161764705882353,0.857685009487666,0.5672586035878197,0.013861637700271481,0.0015376752708107233,0.002579075051471591,0.0010413997806608677,30
281,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,282,0.8259803921568627,0.8682745825602969,0.5819092585040968,0.007215916769734274,0.0006500930176116526,0.0012478474527597427,0.0005977544351480901,50
282,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,283,0.8455882352941176,0.8844036697247707,0.5927839549977387,0.04115669016415875,0.002201075665652752,0.003101308597251773,0.0009002328151836991,5
283,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,284,0.8578431372549019,0.8964285714285715,0.6067757999853176,0.004485172669713697,0.0006561811896972358,0.0009639780037105083,0.0003077968140132725,35
284,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,285,0.8602941176470589,0.8994708994708994,0.6352707201714272,0.0031514334540891768,0.00030813540797680616,0.00042338724597357213,0.00011525183799676597,40
285,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,286,0.8627450980392157,0.9037800687285223,0.7027975280042145,0.011173942973061157,0.0007990279700607061,0.0012474380200728774,0.0004484100791160017,25
286,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,287,0.8480392156862745,0.8949152542372881,0.7771038041968246,0.0021705649434200806,0.00018726458074525,0.0002980147546622902,0.00011075017391704023,40
287,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,288,0.8578431372549019,0.9016949152542373,0.799440311998421,0.04114532610401511,0.0016936644678935409,0.002611659001559019,0.0009179945336654782,5
288,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,289,0.8651960784313726,0.9063032367972743,0.8029475989605999,0.0015845149038661345,0.0006689778529107571,0.0009830828057602048,0.00031410492374561727,45
289,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,290,0.8651960784313726,0.9063032367972743,0.8112625566210744,0.0022509192281480253,0.0011493114288896322,0.0016135231126099825,0.00046421168372035027,50
290,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,291,0.875,0.9119170984455959,0.8307462559808069,0.001358940471012223,0.00023031157616060227,0.0004273307858966291,0.00019701920973602682,40
291,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,292,0.8725490196078431,0.9100346020761245,0.8613580628543608,0.018965940400812537,0.001431322772987187,0.002259883563965559,0.0008285607909783721,20
292,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,293,0.875,0.9113043478260869,0.8138079790523454,0.6387410028750309,0.02218761295080185,0.03328114002943039,0.011093526147305965,5
293,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,294,0.8700980392156863,0.9065255731922398,0.7897783392477055,0.0020535524491909506,0.0012548082740977407,0.0020163203589618206,0.00076151208486408,40
294,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,295,0.875,0.9094138543516874,0.7935757002072504,0.0011307710906732138,0.00036205872311256826,0.0005604225443676114,0.00019836382125504315,45
295,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,296,0.8651960784313726,0.9012567324955116,0.7745964657461074,0.002765927401897325,0.0012219876516610384,0.0019226456061005592,0.0007006578962318599,45
296,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,297,0.8602941176470589,0.8972972972972973,0.7414104098162508,0.0030186353840344106,0.00037115870509296656,0.0005826550768688321,0.00021149637177586555,35
297,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,298,0.8700980392156863,0.9061946902654867,0.6987594593385937,0.0022164687575423163,0.0004116024065297097,0.0008003137772902846,0.00038871137076057494,50
298,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,299,0.8676470588235294,0.9049295774647887,0.693581353255842,0.005268291332842118,0.0014452100731432438,0.0019791806116700172,0.0005339705385267735,35
299,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,300,0.8651960784313726,0.9050086355785838,0.7091085972796838,0.0038594681011292972,0.0005104344454593956,0.0007214124198071659,0.00021097798889968544,30
300,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,301,0.8676470588235294,0.9059233449477352,0.7276326321965932,0.003090668673948607,0.0007471325807273388,0.001123212743550539,0.00037608013371936977,35
301,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,302,0.8651960784313726,0.9040139616055847,0.7701061419017302,0.0013312178730605713,0.00012291930033825338,0.000162830256158486,3.9910963096190244e-05,40
302,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,303,0.8578431372549019,0.8982456140350877,0.825492446412111,0.0015495762533233074,0.0007641066331416368,0.0010639927349984646,0.00029988610185682774,55
303,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,304,0.8578431372549019,0.897887323943662,0.8711747108732109,0.0010274200705074087,0.00014781489153392613,0.0002535720996093005,0.00010575720079941675,30
304,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,305,0.8578431372549019,0.8986013986013986,0.8636464795931448,0.06839923735436362,0.017474699765443802,0.025889648124575615,0.008414948359131813,5
305,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,306,0.8627450980392157,0.903448275862069,0.7649851038574935,0.17554181155804444,0.04547299072146416,0.06855377554893494,0.02308078482747078,40
306,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,307,0.8553921568627451,0.8977469670710572,0.6603597005584971,0.013326060400799008,0.0007495408644899726,0.0013063028454780579,0.0005567619809880853,35
307,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,308,0.8357843137254902,0.8834782608695653,0.588797411303876,0.015402954857175544,0.001443652086891234,0.0021430510096251965,0.0006993989227339625,50
308,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,309,0.8308823529411765,0.8824531516183987,0.5789771370324945,0.008304526316157232,0.0005780998035334051,0.001516558462753892,0.0009384586592204869,50
309,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,310,0.8284313725490197,0.8817567567567568,0.5703308643389713,0.026738432453324402,0.0018425851594656706,0.0031533788423985243,0.0013107936829328537,20
310,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,311,0.8284313725490197,0.8825503355704698,0.5962793372169721,0.0067877565795141795,0.00029690138762816787,0.0004921576473861933,0.0001952562597580254,30
