,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
481,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,482,0.8553921568627451,0.8940754039497307,0.33973653110511165,0.1303012503311038,0.0006540851900354028,0.0008844794938340783,0.00023039431835059077,2
482,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,483,0.8578431372549019,0.8960573476702509,0.3312536134366311,0.33237926065921786,0.0010030572302639484,0.001162235508672893,0.0001591782784089446,1
483,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,484,0.8553921568627451,0.8948306595365418,0.32492193192535757,0.31260848939418795,0.0009963958291336894,0.0011925924336537719,0.00019619658996816725,2
484,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,485,0.8529411764705882,0.8943661971830986,0.32513462679058897,0.1833035610616207,0.0007087336271069944,0.000843853980768472,0.00013512033910956234,2
485,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,486,0.8602941176470589,0.900523560209424,0.3316916259845682,0.21146222651004792,0.0011665880447253585,0.0012733899056911469,0.00010680183186195791,2
486,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,487,0.8504901960784313,0.8974789915966387,0.390634812962483,0.10739414904266595,0.0005747036775574088,0.0011267255758866668,0.000552021898329258,5
487,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,488,0.8406862745098039,0.8929159802306426,0.43311655028339696,0.464465344324708,0.0007554574403911829,0.0010268104961141944,0.0002713530557230115,1
488,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,489,0.8382352941176471,0.8918032786885246,0.4615756590010635,0.19439242836087944,0.000583256536629051,0.0006610089913010597,7.775244012009352e-05,2
489,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,490,0.8431372549019608,0.8943894389438944,0.4408263073156716,0.19947607135400175,0.0009077591821551323,0.0012027815682813525,0.00029502235702238977,2
490,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,491,0.8480392156862745,0.8963210702341137,0.38940633266397257,0.40589906722307206,0.0005766093963757157,0.0007606901344843209,0.00018408075266052037,1
491,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,492,0.8578431372549019,0.9003436426116839,0.3491899261762406,0.19185412116348743,0.000592543336097151,0.0006971233524382114,0.00010458003089297563,2
492,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,493,0.8578431372549019,0.8971631205673759,0.33329610015247385,0.14216865388055644,0.000604008324444294,0.0007073330925777555,0.00010332479723729193,3
493,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,494,0.8602941176470589,0.8972972972972973,0.32610209879702795,0.2545564482609431,0.0014019433874636889,0.0017468853620812297,0.0003449419455137104,3
494,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,495,0.8627450980392157,0.9,0.32782767990640566,0.28777287900447845,0.0005326844984665513,0.0009233318269252777,0.00039064735756255686,1
495,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,496,0.8553921568627451,0.8963093145869947,0.33978473298324674,0.3520023822784424,0.0006914986879564822,0.0008004337432794273,0.00010893504077102989,1
496,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,497,0.8676470588235294,0.9039145907473309,0.3304526770998742,0.2775472741574049,0.0008552524959668517,0.001315144239924848,0.00045989174395799637,2
497,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,498,0.8602941176470589,0.8994708994708994,0.33402652474229827,0.1855882997624576,0.0008829104481264949,0.0011414748150855303,0.00025856439606286585,2
498,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,499,0.8676470588235294,0.9035714285714286,0.3253141051961803,0.5432060196995735,0.0009471159428358078,0.0012264883844181895,0.0002793724706862122,1
499,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,500,0.8676470588235294,0.9055944055944056,0.33781339184326287,0.3513288587331772,0.0005843290127813816,0.0009805798763409257,0.00039625089266337454,1
500,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,501,0.8676470588235294,0.9055944055944056,0.3433817934847492,0.2270052820444107,0.000924792664591223,0.0011245456989854574,0.00019975303439423442,1
501,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,502,0.8651960784313726,0.9040139616055847,0.3311785277362694,0.26149643436074255,0.0009959222516044974,0.0011678638402372599,0.00017194163228850812,1
502,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,503,0.8725490196078431,0.9081272084805654,0.31714861551482304,0.1216476395726204,0.0007776321726851165,0.0009065736085176468,0.00012894143583253026,1
503,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,504,0.8799019607843137,0.911070780399274,0.3123478579572311,0.18260836154222487,0.000621265615336597,0.0008197479764930904,0.00019848239026032388,1
504,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,505,0.8823529411764706,0.9127272727272727,0.31476402615069177,0.14961831973244746,0.0016302827280014753,0.0019285466987639666,0.00029826394165866077,3
505,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,506,0.8823529411764706,0.9127272727272727,0.3184451031608178,0.14233128260821104,0.0006156411254778504,0.0007839063182473183,0.0001682651782175526,2
506,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,507,0.8725490196078431,0.9084507042253521,0.3402772127358499,0.35494278445839883,0.00164797343313694,0.0023465738631784916,0.0006986003718338907,1
507,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,508,0.8700980392156863,0.9078260869565218,0.36457781030741687,0.3576741710305214,0.001066194730810821,0.001351165701635182,0.0002849709999281913,1
508,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,509,0.8676470588235294,0.9059233449477352,0.3764440084113648,0.15423856005072595,0.0016735922545194626,0.0019423895282670856,0.00026879721553996205,2
509,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,510,0.8602941176470589,0.901213171577123,0.4047786185024854,0.1415634410455823,0.0008436267962679267,0.0010006598895415664,0.0001570331078255549,1
510,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,511,0.8651960784313726,0.9036777583187391,0.39804028384570106,0.2360651332885027,0.0020785212982445955,0.0025671529583632946,0.0004886316601186991,1
511,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,512,0.8602941176470589,0.900523560209424,0.4063691537754208,0.09412276558578014,0.0005730291595682502,0.0007145494455471635,0.0001415202859789133,1
512,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,513,0.8676470588235294,0.9052631578947369,0.40008951500788625,0.23883389234542846,0.0019128767307847738,0.0022833559196442366,0.00037047918885946274,1
513,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,514,0.8602941176470589,0.8998242530755711,0.3979388474870254,0.05831053555011748,0.0007025094237178564,0.0008221784955821931,0.00011966907914029434,3
514,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,515,0.8651960784313726,0.9026548672566371,0.3829979072233625,0.20654275501146913,0.0012545802164822817,0.0014501976547762752,0.00019561748194973916,2
515,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,516,0.8651960784313726,0.9001814882032668,0.3710268355778181,0.15359042324125766,0.0007913085864856839,0.001018427312374115,0.00022711871133651584,1
516,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,517,0.8504901960784313,0.8855534709193246,0.37559973784521516,0.5174535393714905,0.002051758114248514,0.0026978717651218176,0.0006461135344579816,1
517,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,518,0.8480392156862745,0.8825757575757576,0.3796719966967608,0.41299629062414167,0.0008577334228903055,0.001423453213647008,0.0005657197907567024,1
518,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,519,0.8406862745098039,0.8775894538606404,0.3692748620375699,0.23763581365346909,0.0005459373933263123,0.000731718260794878,0.00018578088202048093,1
519,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,520,0.8529411764705882,0.8884758364312267,0.3589708601471548,0.3744178205728531,0.0017393797170370817,0.0019825496710836887,0.00024317001225426793,1
520,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,521,0.8553921568627451,0.8925318761384335,0.34920583268189254,0.3127919763326645,0.0018419771222397685,0.002251962199807167,0.000409985106671229,1
521,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,522,0.8529411764705882,0.8924731182795699,0.3562709609795289,0.3104255050420761,0.0019004400819540024,0.0021797630470246077,0.00027932290686294436,1
522,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,523,0.8651960784313726,0.9026548672566371,0.3558496273049683,0.29518104121088984,0.0014495586510747671,0.0017703169723972678,0.0003207582631148398,1
523,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,524,0.8627450980392157,0.9027777777777778,0.3715177916592973,0.1503065811470151,0.0005364914541132748,0.0006632408476434648,0.00012674940808210522,1
524,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,525,0.8651960784313726,0.9033391915641477,0.35524121535868913,0.4035028897225857,0.0010272401850670576,0.0015464964089915156,0.000519256223924458,1
525,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,526,0.8700980392156863,0.9051878354203936,0.34840314977747555,0.37790499478578565,0.0009218311170116067,0.0010772945825010538,0.00015546346548944712,1
526,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,527,0.8627450980392157,0.8974358974358975,0.34965749539654045,0.1223613541573286,0.0007007515523582697,0.0008463382837362587,0.00014558673137798905,1
527,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,528,0.8651960784313726,0.8998178506375227,0.3549483599068195,0.1280543909097711,0.0005370721337385476,0.0008515922236256301,0.0003145200898870826,3
528,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,529,0.8627450980392157,0.8974358974358975,0.3512582092125918,0.48748342990875243,0.002916345139965415,0.0033749514259397984,0.00045860622776672244,1
529,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,530,0.8602941176470589,0.8954128440366973,0.3486970615226264,0.22245628163218498,0.0005560506833717227,0.000667280750349164,0.00011123009608127177,1
530,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,531,0.8700980392156863,0.9027522935779817,0.34239233139098857,0.15335117653012276,0.0010417596204206347,0.0011935633374378085,0.00015180374612100422,2
531,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,532,0.875,0.9081081081081082,0.3324477214950557,0.2550500795245171,0.0005601814482361078,0.0007924879319034517,0.00023230646911542863,1
532,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,533,0.8725490196078431,0.9087719298245615,0.33712676992895557,0.1645708352327347,0.0008305637747980654,0.0010361754102632403,0.0002056116354651749,2
533,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,534,0.8553921568627451,0.899488926746167,0.37179430742181985,0.18948232792317868,0.0007280624122358859,0.0009456073748879135,0.00021754494810011238,3
534,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,535,0.8651960784313726,0.905982905982906,0.3520424497569455,0.4203989962115884,0.0050741941668093204,0.006809751037508249,0.0017355568706989288,1
535,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,536,0.8848039215686274,0.9153153153153153,0.29997134482597604,0.6424964368343353,0.001972296740859747,0.003309390041977167,0.0013370933011174202,1
536,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,537,0.8676470588235294,0.8984962406015038,0.3211470962155099,0.2133100202307105,0.0006324625574052334,0.0007267536711879075,9.429109923075885e-05,2
537,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,538,0.8480392156862745,0.8807692307692307,0.338982195538633,0.36733155250549315,0.0007973664905875921,0.0011882800608873367,0.00039091354119591415,1
538,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,539,0.8627450980392157,0.8955223880597015,0.3161669236187841,0.3546857587993145,0.0010898055043071508,0.0016244821017608047,0.0005346765392459929,2
539,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,540,0.8700980392156863,0.9048473967684022,0.2964767953928779,0.3162494570016861,0.0007252058712765574,0.0010338210267946124,0.0003086151264142245,1
540,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,541,0.8627450980392157,0.9041095890410958,0.31586649853224846,0.29289019107818604,0.0006330011528916657,0.0007282248698174953,9.522373147774488e-05,1
541,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,542,0.8529411764705882,0.898989898989899,0.33787837171671437,0.27030121721327305,0.0006819060072302818,0.0008831198210828006,0.00020121378474868834,2
542,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,543,0.8651960784313726,0.905982905982906,0.3259021937481913,0.16369325295090675,0.0005677859298884869,0.001058541121892631,0.0004907551920041442,4
543,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,544,0.8553921568627451,0.9001692047377327,0.3415914070153353,0.18889882278939088,0.0007066729012876749,0.0010252613574266434,0.0003185884852427989,3
544,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,545,0.8357843137254902,0.8899835796387521,0.41708837616640854,0.09979909233748911,0.0008748823893256485,0.0014182395534589887,0.0005433571641333401,5
545,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,546,0.8186274509803921,0.8802588996763754,0.49516720013400795,0.35054222168400884,0.0017514880746603012,0.0020211932715028524,0.00026970525505021214,2
546,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,547,0.8014705882352942,0.8704,0.5484368614669816,0.2734216436743736,0.0005914647481404245,0.0006861801375634968,9.471538942307234e-05,1
547,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,548,0.8014705882352942,0.8704,0.5658092842820812,0.11722026942297817,0.0011047867592424154,0.001280774362385273,0.00017598761769477278,2
548,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,549,0.8259803921568627,0.8845528455284553,0.4813657490554832,0.43103584125638006,0.0010059585329145193,0.001621511415578425,0.0006155528244562447,1
549,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,550,0.8651960784313726,0.9066213921901528,0.36282517507160994,0.5493130683898926,0.0012522920733317733,0.0017187449848279357,0.00046645288239233196,1
550,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,551,0.8578431372549019,0.89568345323741,0.31632487158126693,0.3207098826766014,0.0011556842364370823,0.0013938347110524774,0.00023815043095964938,1
551,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,552,0.8480392156862745,0.8830188679245283,0.35016900571245774,0.18253562711179258,0.0008363052038475871,0.0011138201225548983,0.00027751491870731115,3
552,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,553,0.8406862745098039,0.8766603415559773,0.35658973711086256,0.5125586241483688,0.0006764096906408668,0.0011766700772568583,0.0005002603866159916,1
553,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,554,0.8431372549019608,0.879245283018868,0.3482782443364461,0.28868323713541033,0.0009971674298867583,0.0011724428040906787,0.00017527541785966605,1
554,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,555,0.8602941176470589,0.8972972972972973,0.31670129390469953,0.3643889531493187,0.0007915608584880829,0.0014073807979002595,0.0006158199394121766,2
555,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,556,0.8700980392156863,0.909710391822828,0.3429565455253218,0.3558609366416931,0.0007392405532300472,0.0012320707319304347,0.0004928301787003875,1
556,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,557,0.8406862745098039,0.8932676518883416,0.4545368565995173,0.14179348337153594,0.0007902219658717513,0.0009930676314979792,0.00020284566562622786,3
557,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,558,0.8161764705882353,0.8792270531400966,0.5396662384600324,0.4848311372101307,0.0013112782035022974,0.0016213428461924195,0.00031006461358629167,1
558,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,559,0.8333333333333334,0.8892508143322475,0.5078999835669118,0.6493651509284973,0.0013379137963056564,0.002231291029602289,0.0008933772332966328,1
559,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,560,0.8455882352941176,0.896551724137931,0.4613358720808345,0.3397759884595871,0.0007845445652492344,0.000955676834564656,0.00017113226931542158,1
560,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,561,0.8529411764705882,0.9,0.39768964720561223,0.1884990930557251,0.001023529446683824,0.0012861118884757161,0.00026258244179189205,1
561,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,562,0.8848039215686274,0.9182608695652174,0.3257644382469794,0.6457708775997162,0.0010227789171040058,0.0014692466938868165,0.00044646780588664114,1
562,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,563,0.8578431372549019,0.8921933085501859,0.3317275618513425,0.4258192777633667,0.0013602084945887327,0.0018295284826308489,0.00046931998804211617,1
563,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,564,0.8259803921568627,0.8599605522682445,0.4157661339085476,0.27292167246341703,0.0007259088451974094,0.000854626705404371,0.0001287178456550464,1
564,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,565,0.8014705882352942,0.8356997971602435,0.47456938912178953,0.38687046244740486,0.001110560493543744,0.0014691060641780496,0.0003585455706343055,1
565,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,566,0.8137254901960784,0.8503937007874016,0.40177740835968184,0.8403940677642823,0.0016611452447250485,0.0030493445228785276,0.001388199278153479,1
566,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,567,0.8627450980392157,0.8966789667896679,0.32794343680143356,0.45148388743400575,0.0009288575383834541,0.001427130657248199,0.0004982731188647449,1
567,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,568,0.8725490196078431,0.9103448275862069,0.31884486001788404,0.30862106084823604,0.000552434241399169,0.000905454158782959,0.00035301991738379,2
568,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,569,0.8553921568627451,0.9008403361344538,0.36607789102138255,0.3016804218292236,0.0007091120351105928,0.0008669920498505235,0.0001578800438437611,1
569,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,570,0.8088235294117647,0.875,0.49604693733557476,0.06309429069774018,0.0005802953965030611,0.0010765496408566833,0.0004962542443536222,9
570,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,571,0.7720588235294118,0.8562596599690881,0.5958341490020793,0.43910653591156007,0.0006546112708747387,0.0010373698314651847,0.000382758560590446,1
571,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,572,0.7598039215686274,0.8501529051987767,0.6250025168079517,0.5026726353913545,0.0005911155603826046,0.0008700963226146996,0.00027898073312826455,1
572,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,573,0.7696078431372549,0.8549382716049383,0.5890159288457796,0.27797649037092925,0.0007408824749290943,0.0010255655506625772,0.00028468307573348284,2
573,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,574,0.821078431372549,0.8828250401284109,0.4611095803534137,0.6862981155514717,0.0020775259472429752,0.0031649209558963776,0.0010873950086534023,1
574,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,575,0.8578431372549019,0.9010238907849829,0.34653273807363766,0.7248786352574825,0.0007094422471709549,0.001279483432881534,0.0005700411857105792,1
575,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,576,0.8700980392156863,0.9034608378870674,0.3058502794626881,0.33060233183205123,0.0007786194910295308,0.0012930430239066482,0.0005144235328771174,2
576,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,577,0.8406862745098039,0.8747591522157996,0.3511817974641043,0.24029878228902818,0.0012859913986176252,0.0019204587442800403,0.000634467345662415,4
577,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,578,0.8284313725490197,0.8622047244094488,0.38212459158225387,0.33948357999324796,0.0005181576125323772,0.001022402080707252,0.0005042444681748748,2
578,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,579,0.8382352941176471,0.872093023255814,0.35547435513752346,0.4052718490362167,0.0008096479577943683,0.0014921355759724975,0.0006824876181781292,2
579,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,580,0.8676470588235294,0.9010989010989011,0.31647013434592414,0.4051922470331192,0.0007170505705289543,0.0015891697257757187,0.0008721191552467644,2
580,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,581,0.8651960784313726,0.9029982363315696,0.32815784354712446,0.3302947834134102,0.0006906224880367517,0.0008475517970509827,0.0001569292799104005,1
581,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,582,0.8578431372549019,0.9010238907849829,0.3596309253617245,0.22115268036723135,0.0006861488218419254,0.000862964428961277,0.00017681562167126685,2
582,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,583,0.8455882352941176,0.8948247078464107,0.4129683015247186,0.1647738601391514,0.000790135411079973,0.0009333474445156753,0.00014321203343570232,3
583,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,584,0.8357843137254902,0.8899835796387521,0.46886126173879294,0.11415792265906931,0.0006688129506073892,0.0008026972645893693,0.00013388429943006486,3
584,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,585,0.8308823529411765,0.8870703764320785,0.4817577710503018,0.4934809008613229,0.0007768103387206793,0.0010916775790974498,0.00031486726948060095,1
585,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,586,0.8357843137254902,0.8888888888888888,0.42678010947637113,0.5718994829803705,0.001733334269374609,0.0025067233946174383,0.0007733890670351684,1
586,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,587,0.8627450980392157,0.9047619047619048,0.3740982122573198,0.19471060642972587,0.0007291429792530835,0.0008767636609263718,0.00014762066712137312,2
587,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,588,0.8627450980392157,0.9020979020979021,0.3297604768372634,0.35109316259622575,0.000724982877727598,0.0008957437239587307,0.00017076083167921752,1
588,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,589,0.8651960784313726,0.9012567324955116,0.31194888654292796,0.20045810167988143,0.001806870335713029,0.0021195465233176947,0.00031267612939700484,3
589,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,590,0.8651960784313726,0.8975791433891993,0.32590596578723074,0.3284291155636311,0.0006820746348239481,0.0007926588295958936,0.0001105842093238607,2
590,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,591,0.8382352941176471,0.8735632183908046,0.34765706452376705,0.25505548641085624,0.000560845248401165,0.000719155534170568,0.00015831031487323344,2
591,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,592,0.8333333333333334,0.8682170542635659,0.3678496239305127,0.1760386864344279,0.0005471361801028252,0.0006848295452073216,0.00013769336510449648,3
