,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
505,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,506,0.0,0.6246304732697611,0.3918312585235319,0.21379223465919495,0.24557946622371674,0.03178723528981209,22
506,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,507,0.0,0.6355549208535493,0.2032565205061639,0.14451611042022705,0.22661522030830383,0.08209910243749619,22
507,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,508,0.0,0.6486954602576395,0.40337664415128527,0.17912274599075317,0.1855969876050949,0.006474242080003023,22
508,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,509,0.0,0.661399969959077,0.3747176357968287,0.1562131941318512,0.16370467841625214,0.007491481490433216,22
509,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,510,0.0,0.6786129148179338,0.21443207915449009,0.23002716898918152,0.2451276332139969,0.015100467018783092,22
510,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,511,0.0,0.6842290817098763,0.3406639611094513,0.24531316757202148,0.27721714973449707,0.03190397471189499,22
511,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,512,0.0,0.6643570388546427,0.37228942995213643,0.20920538902282715,0.2859315276145935,0.07672613114118576,22
512,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,513,0.0,0.6310709614790123,0.29996276318349624,0.30947867035865784,0.4316537082195282,0.12217503786087036,22
513,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,514,0.0,0.6185441915770523,0.36746759101409804,0.19342119991779327,0.20011423528194427,0.0066930376924574375,22
514,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,515,0.0,0.6183857628862366,0.2257608920886096,0.07202894985675812,0.21180298924446106,0.13977403938770294,22
515,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,516,0.0,0.6238596414336721,0.2009584530172023,0.14330948889255524,0.2253067046403885,0.08199721574783325,22
516,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,517,0.0,0.6363086891538314,0.268728264963085,0.19597356021404266,0.20751452445983887,0.011540966108441353,22
517,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,518,0.0,0.6403871146777204,0.5500449424927037,0.16097059845924377,0.22361087799072266,0.06264027953147888,22
518,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,519,0.0,0.6600677769147713,0.19550923862790856,0.15697422623634338,0.1982899010181427,0.04131568223237991,22
519,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,520,0.0,0.6903055602585086,0.4106665103907951,0.056973375380039215,0.10413570702075958,0.04716233164072037,22
520,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,521,0.0,0.6853744651525076,0.3633790903597731,0.1827566921710968,0.27996379137039185,0.09720709919929504,22
521,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,522,0.0,0.66532092831517,0.36498850253833964,0.22979380190372467,0.26134830713272095,0.03155450522899628,22
522,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,523,0.0,0.6676918508214805,0.26689190203535623,0.07009854167699814,0.1222573071718216,0.052158765494823456,22
523,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,524,0.0,0.6726133813157337,0.3465441345067864,0.08437540382146835,0.09978275746107101,0.015407352708280087,22
524,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,525,0.0,0.711748230434556,0.15046114692972465,0.04853308945894241,0.1552955061197281,0.10676241666078568,22
525,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,526,0.0,0.7142007175747674,0.5310148091478781,0.15518423914909363,0.25551196932792664,0.10032773017883301,22
526,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,527,0.0,0.7288422752882688,0.2134166238406165,0.18323960900306702,0.19918778538703918,0.01594817265868187,22
527,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,528,0.0,0.7438642423571521,0.2537686587903988,0.18434534966945648,0.19360099732875824,0.00925564393401146,22
528,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,529,0.0,0.7384896143019655,0.4331049019555476,0.20826691389083862,0.23715801537036896,0.028891094028949738,22
529,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,530,0.0,0.6945363623267822,0.2572994546033442,0.3508768081665039,0.4968589246273041,0.14598211646080017,22
530,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,531,0.0,0.647808683851293,0.4183353643864393,0.22060322761535645,0.2682863473892212,0.04768311232328415,22
531,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,532,0.0,0.6235646830715296,0.29731923048172826,0.23588012158870697,0.24449613690376282,0.00861601997166872,22
532,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,533,0.0,0.6182403919351009,0.2863170270130716,0.1576651781797409,0.18080468475818634,0.023139506578445435,22
533,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,534,0.0,0.6223493022773102,0.4690080892971971,0.1737544685602188,0.1876056045293808,0.013851132243871689,22
534,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,535,0.0,0.6215254653046149,0.25901851339943033,0.05359196662902832,0.18805816769599915,0.13446620106697083,22
535,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,536,0.0,0.6191561049177446,0.21566511288877915,0.07679545879364014,0.2449512928724289,0.16815583407878876,22
536,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,537,0.0,0.6283330860483738,0.4811257913624022,0.15616193413734436,0.17041701078414917,0.014255078509449959,22
537,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,538,0.0,0.6651248929609779,0.12262453338639304,0.20458579063415527,0.2830304503440857,0.07844465225934982,22
538,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,539,0.0,0.7321487497964888,0.2645342195999216,0.16996130347251892,0.18273137509822845,0.012770073488354683,22
539,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,540,0.0,0.7374812088167394,0.39924737273461447,0.2515438199043274,0.5159897804260254,0.264445960521698,22
540,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,541,0.0,0.7104963432741529,0.24010616407983684,0.3316234052181244,0.40559059381484985,0.07396719604730606,22
541,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,542,0.0,0.6578775262104646,0.4772643950175156,0.1534995138645172,0.26180005073547363,0.10830052942037582,22
542,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,543,0.0,0.6470705966913063,0.15812613912434742,0.04753977805376053,0.1423456221818924,0.09480584412813187,22
543,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,544,0.0,0.6554221647386332,0.16097038161136548,0.17150546610355377,0.22484493255615234,0.05333946645259857,22
544,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,545,0.0,0.6604079672398459,0.3139935133597729,0.13279573619365692,0.14548848569393158,0.012692751362919807,22
545,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,546,0.0,0.6500866944325789,0.46782088176855313,0.18059954047203064,0.22349150478839874,0.042891956865787506,22
546,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,547,0.0,0.6316230165139409,0.4551372414708815,0.25671833753585815,0.2968338131904602,0.04011547192931175,22
547,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,548,0.0,0.6285053942039722,0.21851263936524362,0.144753098487854,0.18335936963558197,0.03860627859830856,22
548,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,549,0.0,0.627897217983508,0.3599553464361551,0.06591532379388809,0.0907161682844162,0.024800844490528107,22
549,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,550,0.0,0.6225861845580676,0.36023477239703594,0.1988270878791809,0.2244776487350464,0.02565055713057518,22
550,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,551,0.0,0.6196456942849486,0.14804484313777228,0.3151734471321106,0.34080588817596436,0.025632446631789207,22
551,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,552,0.0,0.6237286989015477,0.255193830311129,0.11640284955501556,0.19535289704799652,0.07895004749298096,22
552,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,553,0.0,0.6320318331700245,0.34133880829480895,0.19681765139102936,0.2072300910949707,0.010412436909973621,22
553,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,554,0.0,0.6685665751459035,0.2520108913240785,0.040231943130493164,0.144479438662529,0.10424749553203583,22
554,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,555,0.0,0.7139375047146819,0.3591749634424394,0.19656004011631012,0.21026527881622314,0.0137052396312356,22
555,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,556,0.0,0.7551927137693376,0.32544565505602147,0.19167599081993103,0.20690421760082245,0.015228234231472015,22
556,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,557,0.0,0.787305937070428,0.35080438734201547,0.14742597937583923,0.15839682519435883,0.010970843955874443,22
557,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,558,0.0,0.7911101465916816,0.35170133013320576,0.24301695823669434,0.2745194733142853,0.03150251507759094,22
558,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,559,0.0,0.7431361750337003,0.3714104793627154,0.21419653296470642,0.33299049735069275,0.11879396438598633,22
559,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,560,0.0,0.6915627621284878,0.461456970218569,0.15715225040912628,0.1914018988609314,0.03424965217709541,22
560,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,561,0.0,0.6572112411488104,0.2826171593761749,0.24720944464206696,0.25324535369873047,0.006035912781953812,22
561,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,562,0.0,0.6308818316186657,0.2715161673047326,0.3069106340408325,0.34087178111076355,0.03396114706993103,22
562,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,563,0.0,0.6181931443341816,0.4135219943117011,0.1805441677570343,0.2134002447128296,0.03285608068108559,22
563,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,564,0.0,0.6213081265223845,0.2718828801404346,0.159325510263443,0.19966651499271393,0.04034099727869034,22
564,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,565,0.0,0.6196832793359538,0.3031229880807752,0.07213424146175385,0.20451536774635315,0.1323811262845993,22
565,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,566,0.0,0.6199951426673481,0.33092789258384575,0.09451612085103989,0.20943708717823029,0.1149209663271904,22
566,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,567,0.0,0.6504808007988311,0.23238251613537697,0.08927496522665024,0.20506234467029572,0.11578737944364548,22
567,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,568,0.0,0.7006032056253375,0.25601283761842003,0.31577497720718384,0.34911349415779114,0.0333385244011879,22
568,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,569,0.0,0.71946738080214,0.49590087702328506,0.1846635639667511,0.30770739912986755,0.12304383516311646,22
569,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,570,0.0,0.7348741382815456,0.34727358763868155,0.10370328277349472,0.11513189226388931,0.011428611353039742,22
570,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,571,0.0,0.7305368560416098,0.3981160546229644,0.14615947008132935,0.1780281960964203,0.031868718564510345,22
571,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,572,0.0,0.738726032940486,0.2560318663060157,0.16134782135486603,0.1769447773694992,0.015596959739923477,22
572,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,573,0.0,0.7287675689422447,0.2629903817591681,0.23209723830223083,0.2661435306072235,0.034046296030282974,22
573,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,574,0.0,0.6861971840831159,0.3341583223505454,0.26238709688186646,0.35537633299827576,0.0929892286658287,22
574,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,575,0.0,0.6443165158497468,0.4838472275232727,0.1467781662940979,0.18074709177017212,0.03396891802549362,22
575,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,576,0.0,0.630283189866379,0.3637681511230767,0.07834763824939728,0.13051176071166992,0.052164118736982346,22
576,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,577,0.0,0.6244465438009218,0.29340313565493986,0.22442351281642914,0.23990733921527863,0.015483830124139786,22
577,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,578,0.0,0.6182755491205754,0.4114068323915655,0.176893413066864,0.21510973572731018,0.03821631520986557,22
578,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,579,0.0,0.6185424027552131,0.18888586037792265,0.15894600749015808,0.2595931589603424,0.10064715147018433,22
579,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,580,0.0,0.6288390860302757,0.19629774076694792,0.13422130048274994,0.2394171953201294,0.10519589483737946,22
580,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,581,0.0,0.6537254012495507,0.3387306953187693,0.13007612526416779,0.14539645612239838,0.01532033272087574,22
581,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,582,0.0,0.7045883239453076,0.2997249835763465,0.057386405766010284,0.09882201254367828,0.041435606777668,22
582,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,583,0.0,0.7953285754068207,0.17262801689688456,0.11772671341896057,0.18173345923423767,0.0640067458152771,22
583,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,584,0.0,0.8558736465131963,0.4258071207356724,0.1108132153749466,0.17134933173656464,0.06053612008690834,22
584,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,585,0.0,0.7924215167419602,0.48679488301277163,0.06364500522613525,0.6711577773094177,0.6075127720832825,22
585,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,586,0.0,0.6912858348538857,0.4706295925785195,0.19248077273368835,0.4096999764442444,0.21721920371055603,22
586,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,587,0.0,0.6529205183263953,0.16983688243410805,0.03140135109424591,0.1260814517736435,0.09468010067939758,22
587,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,588,0.0,0.638373831301245,0.09936850513543258,0.22713226079940796,0.2841908931732178,0.05705863982439041,22
588,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,589,0.0,0.6373090332246009,0.4117363780863922,0.10021084547042847,0.14460425078868866,0.044393401592969894,22
589,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,590,0.0,0.6412470876488067,0.3663364765953949,0.21225836873054504,0.2343849390745163,0.02212657779455185,22
590,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,591,0.0,0.6664619303614129,0.21205094005827876,0.057437703013420105,0.13841620087623596,0.08097849786281586,22
591,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,592,0.0,0.7252067478785988,0.24971460642885757,0.06938564032316208,0.1460818648338318,0.07669622451066971,22
592,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,593,0.0,0.7988708840526697,0.26586374143477187,0.15725582838058472,0.16442404687404633,0.007168215699493885,22
593,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,594,0.0,0.8137806858725221,0.41985644692639734,0.22844994068145752,0.3909323513507843,0.16248241066932678,22
594,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,595,0.0,0.8626609267169283,0.16641336669933726,0.04270876571536064,0.08771178871393204,0.045003022998571396,22
595,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,596,0.0,0.8003884363947934,0.3489937269806185,0.25568437576293945,0.72032630443573,0.4646419286727905,22
596,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,597,0.0,0.718694468832198,0.47069691795940427,0.17689384520053864,0.24946732819080353,0.07257348299026489,22
597,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,598,0.0,0.6646397009150673,0.3056531083516099,0.15887904167175293,0.17017777264118195,0.011298732832074165,22
598,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,599,0.0,0.6282431915516161,0.36865551637231625,0.20061975717544556,0.219674214720726,0.019054459407925606,22
599,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,600,0.0,0.6200716914111422,0.44244456519796094,0.1717052310705185,0.21853645145893097,0.04683121666312218,22
600,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,601,0.0,0.6428794938189383,0.3835087667134675,0.11998441815376282,0.13990430533885956,0.01991989091038704,22
601,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,602,0.0,0.6673842559333976,0.4781952925026417,0.17574550211429596,0.21520626544952393,0.039460763335227966,22
602,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,603,0.0,0.6778915419833351,0.3207475428300148,0.25952616333961487,0.3013884425163269,0.04186229035258293,22
603,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,604,0.0,0.6912492049559382,0.29459398738955234,0.28605666756629944,0.29796677827835083,0.011910103261470795,22
604,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,605,0.0,0.6603567049703525,0.17657757705839522,0.16355691850185394,0.38234075903892517,0.21878384053707123,22
605,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,606,0.0,0.6255355415908435,0.2866785576990382,0.16881301999092102,0.2602589726448059,0.09144595265388489,22
606,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,607,0.0,0.6229077252267882,0.3384778755505315,0.10321734845638275,0.16374041140079498,0.06052305921912193,22
607,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,608,0.0,0.6483538697921593,0.249245510451411,0.30221831798553467,0.3456440269947052,0.043425723910331726,22
608,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,609,0.0,0.6908878282508777,0.362694952738556,0.15705272555351257,0.16778962314128876,0.010736897587776184,22
609,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,610,0.0,0.7481342747466255,0.3408448148666966,0.12836137413978577,0.13916133344173431,0.010799961164593697,22
610,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,611,0.0,0.7914636668016892,0.24702203078195453,0.23227143287658691,0.2617385685443878,0.029467128217220306,22
611,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,612,0.0,0.8053466989338853,0.2539425277828493,0.2940349578857422,0.346572607755661,0.05253766104578972,22
612,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,613,0.0,0.7577820385002908,0.4981151199814947,0.17744119465351105,0.3243734538555145,0.14693225920200348,22
613,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,614,0.0,0.7156726506375174,0.3969313150483437,0.1112668365240097,0.13988320529460907,0.028616372495889664,22
614,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,615,0.0,0.6671982834129843,0.2848722874186933,0.23058657348155975,0.2688703238964081,0.03828374668955803,22
615,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,616,0.0,0.6486327740299793,0.2232031185836108,0.1538049876689911,0.1918739378452301,0.03806894272565842,22
616,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,617,0.0,0.6281304668834191,0.46582000445235855,0.16644132137298584,0.21883952617645264,0.052398212254047394,22
617,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,618,0.0,0.620213876926262,0.3278458660976453,0.2295950949192047,0.24085763096809387,0.011262531392276287,22
618,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,619,0.0,0.6201907628365145,0.18949273930100557,0.1617904007434845,0.22005979716777802,0.05826939269900322,22
619,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,620,0.0,0.6226111520792692,0.35889860631220716,0.11550967395305634,0.13779596984386444,0.022286294028162956,22
620,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,621,0.0,0.6386968370612341,0.2459215488962152,0.05310537666082382,0.13621433079242706,0.08310895413160324,22
621,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,622,0.0,0.6512009508282174,0.31836084713312707,0.24749988317489624,0.27763351798057556,0.03013364039361477,22
622,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,623,0.0,0.6621630359014482,0.3202291114255786,0.20376501977443695,0.22052288055419922,0.016757864505052567,22
623,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,624,0.0,0.6796482270228044,0.41866976742378686,0.124020054936409,0.14195959270000458,0.01793953962624073,22
624,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,625,0.0,0.6692470938877295,0.361793079345741,0.23709174990653992,0.33445414900779724,0.09736240655183792,22
625,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,626,0.0,0.655344904265331,0.3333016149022362,0.1986544281244278,0.212148979306221,0.013494553044438362,22
626,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,627,0.0,0.6505470464702781,0.3135715804443779,0.18252842128276825,0.19612589478492737,0.013597470708191395,22
627,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,628,0.0,0.6374018588138901,0.3674038820773024,0.24072715640068054,0.27080461382865906,0.030077457427978516,22
628,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,629,0.0,0.6477674343658768,0.18798227277584373,0.04200402647256851,0.15875105559825897,0.11674702912569046,22
